,coords,category,lat,long
988,124.552177/11.33877,Medical Response,124.552177,11.33877
989,124.552177/11.33877,Medical Response,124.552177,11.33877
990,124.552177/11.33877,Medical Response,124.552177,11.33877
991,124.552177/11.33877,Medical Response,124.552177,11.33877
992,122.650482/10.84919,Medical Response,122.650482,10.84919
993,124.552177/11.33877,Medical Response,124.552177,11.33877
994,124.552177/11.33877,Medical Response,124.552177,11.33877
995,122.579987/11.24989,Food & Clothes,122.579987,11.24989
996,124.552177/11.33877,Medical Response,124.552177,11.33877
997,124.552177/11.33877,Medical Response,124.552177,11.33877
998,124.552177/11.33877,Medical Response,124.552177,11.33877
999,122.650482/10.84919,Medical Response,122.650482,10.84919
1000,124.552177/11.33877,Medical Response,124.552177,11.33877
1001,124.552177/11.33877,Medical Response,124.552177,11.33877
1002,124.552177/11.33877,Medical Response,124.552177,11.33877
1003,122.888893/11.26843,Food & Clothes,122.888893,11.26843
1004,122.650482/10.84919,Food & Clothes,122.650482,10.84919
1005,119.874733/12.16083,Food & Clothes,119.874733,12.16083
1006,122.650482/10.84919,Food & Clothes,122.650482,10.84919
1007,122.579987/11.24989,Medical Response,122.579987,11.24989
1008,122.650482/10.84919,Food & Clothes,122.650482,10.84919
1009,124.552177/11.33877,Medical Response,124.552177,11.33877
1010,122.650482/10.84919,Food & Clothes,122.650482,10.84919
1011,121.576851/14.69707,Medical Response,121.576851,14.69707
1012,122.650482/10.84919,Medical Response,122.650482,10.84919
1013,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1014,124.552177/11.33877,Medical Response,124.552177,11.33877
1015,124.552177/11.33877,Medical Response,124.552177,11.33877
1016,124.552177/11.33877,Medical Response,124.552177,11.33877
1017,124.552177/11.33877,Medical Response,124.552177,11.33877
1018,124.552177/11.33877,Medical Response,124.552177,11.33877
1019,124.552177/11.33877,Medical Response,124.552177,11.33877
1020,122.579987/11.24989,Medical Response,122.579987,11.24989
1021,124.552177/11.33877,Medical Response,124.552177,11.33877
1022,124.552177/11.33877,Medical Response,124.552177,11.33877
1023,124.552177/11.33877,Medical Response,124.552177,11.33877
1024,124.552177/11.33877,Medical Response,124.552177,11.33877
1025,124.552177/11.33877,Medical Response,124.552177,11.33877
1026,124.552177/11.33877,Medical Response,124.552177,11.33877
1027,124.552177/11.33877,Medical Response,124.552177,11.33877
1028,124.552177/11.33877,Medical Response,124.552177,11.33877
1029,124.552177/11.33877,Medical Response,124.552177,11.33877
1030,125.149437/10.62223,Medical Response,125.149437,10.62223
1031,122.242104/11.13314,Food & Clothes,122.242104,11.13314
1032,124.552177/11.33877,Medical Response,124.552177,11.33877
1033,124.552177/11.33877,Medical Response,124.552177,11.33877
1034,125.149437/10.62223,Medical Response,125.149437,10.62223
1035,124.552177/11.33877,Medical Response,124.552177,11.33877
1036,124.552177/11.33877,Medical Response,124.552177,11.33877
1037,122.888893/11.26843,Medical Response,122.888893,11.26843
1038,124.552177/11.33877,Medical Response,124.552177,11.33877
1039,124.552177/11.33877,Medical Response,124.552177,11.33877
1040,122.579987/11.24989,Medical Response,122.579987,11.24989
1041,122.484444/10.9444,Food & Clothes,122.484444,10.9444
1042,124.552177/11.33877,Medical Response,124.552177,11.33877
1043,121.576851/14.69707,Medical Response,121.576851,14.69707
1044,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1045,125.149437/10.62223,Medical Response,125.149437,10.62223
1046,124.552177/11.33877,Medical Response,124.552177,11.33877
1047,124.552177/11.33877,Medical Response,124.552177,11.33877
1048,124.552177/11.33877,Medical Response,124.552177,11.33877
1049,124.552177/11.33877,Medical Response,124.552177,11.33877
1050,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1051,122.650482/10.84919,Medical Response,122.650482,10.84919
1052,123.013786/10.37741,Food & Clothes,123.013786,10.37741
1053,122.888893/11.26843,Medical Response,122.888893,11.26843
1054,124.552177/11.33877,Medical Response,124.552177,11.33877
1055,122.579987/11.24989,Medical Response,122.579987,11.24989
1056,124.552177/11.33877,Medical Response,124.552177,11.33877
1057,122.579987/11.24989,Medical Response,122.579987,11.24989
1058,124.552177/11.33877,Medical Response,124.552177,11.33877
1059,124.552177/11.33877,Medical Response,124.552177,11.33877
1060,122.579987/11.24989,Medical Response,122.579987,11.24989
1061,122.890266/11.477714,Medical Response,122.890266,11.477714
1062,124.552177/11.33877,Medical Response,124.552177,11.33877
1063,124.552177/11.33877,Medical Response,124.552177,11.33877
1064,122.650482/10.84919,Medical Response,122.650482,10.84919
1065,124.552177/11.33877,Medical Response,124.552177,11.33877
1066,123.10968/11.13913,Medical Response,123.10968,11.13913
1067,124.552177/11.33877,Medical Response,124.552177,11.33877
1068,122.888893/11.26843,Medical Response,122.888893,11.26843
1069,124.552177/11.33877,Medical Response,124.552177,11.33877
1070,125.149437/10.62223,Medical Response,125.149437,10.62223
1071,124.552177/11.33877,Medical Response,124.552177,11.33877
1072,124.552177/11.33877,Medical Response,124.552177,11.33877
1073,125.253067/11.11755,Medical Response,125.253067,11.11755
1074,125.253067/11.11755,Medical Response,125.253067,11.11755
1075,121.576851/14.69707,Medical Response,121.576851,14.69707
1076,122.579987/11.24989,Medical Response,122.579987,11.24989
1077,124.24334/9.5981,Medical Response,124.24334,9.5981
1078,125.253067/11.11755,Medical Response,125.253067,11.11755
1079,125.149437/10.62223,Medical Response,125.149437,10.62223
1080,122.067551/14.061156,Medical Response,122.067551,14.061156
1081,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1082,122.579987/11.24989,Medical Response,122.579987,11.24989
1083,125.253067/11.11755,Medical Response,125.253067,11.11755
1084,125.149437/10.62223,Medical Response,125.149437,10.62223
1085,125.253067/11.11755,Medical Response,125.253067,11.11755
1086,124.518044/11.47454,Medical Response,124.518044,11.47454
1087,120.489349/17.560419,Medical Response,120.489349,17.560419
1088,125.61573/9.96,Medical Response,125.61573,9.96
1089,124.518044/11.47454,Medical Response,124.518044,11.47454
1090,123.900108/12.19128,Medical Response,123.900108,12.19128
1091,125.253067/11.11755,Medical Response,125.253067,11.11755
1092,125.253067/11.11755,Medical Response,125.253067,11.11755
1093,125.253067/11.11755,Medical Response,125.253067,11.11755
1094,122.650482/10.84919,Medical Response,122.650482,10.84919
1095,125.253067/11.11755,Medical Response,125.253067,11.11755
1096,124.552177/11.33877,Medical Response,124.552177,11.33877
1097,125.253067/11.11755,Medical Response,125.253067,11.11755
1098,124.552177/11.33877,Medical Response,124.552177,11.33877
1099,124.552177/11.33877,Medical Response,124.552177,11.33877
1100,125.253067/11.11755,Medical Response,125.253067,11.11755
1101,124.552177/11.33877,Medical Response,124.552177,11.33877
1102,124.552177/11.33877,Medical Response,124.552177,11.33877
1103,124.552177/11.33877,Medical Response,124.552177,11.33877
1104,124.552177/11.33877,Medical Response,124.552177,11.33877
1105,122.579987/11.24989,Medical Response,122.579987,11.24989
1106,124.552177/11.33877,Medical Response,124.552177,11.33877
1107,122.579987/11.24989,Medical Response,122.579987,11.24989
1108,122.283447/11.7579,Medical Response,122.283447,11.7579
1109,124.552177/11.33877,Medical Response,124.552177,11.33877
1110,120.898064/10.739497,Medical Response,120.898064,10.739497
1111,124.552177/11.33877,Medical Response,124.552177,11.33877
1112,124.831947/11.69361,Medical Response,124.831947,11.69361
1113,124.552177/11.33877,Medical Response,124.552177,11.33877
1114,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1115,122.888893/11.26843,Medical Response,122.888893,11.26843
1116,122.888893/11.26843,Food & Clothes,122.888893,11.26843
1117,124.552177/11.33877,Medical Response,124.552177,11.33877
1118,124.552177/11.33877,Medical Response,124.552177,11.33877
1119,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1120,123.013786/10.37741,Food & Clothes,123.013786,10.37741
1121,126.071388/10.0325,Medical Response,126.071388,10.0325
1122,122.890266/11.477714,Food & Clothes,122.890266,11.477714
1123,122.579987/11.24989,Medical Response,122.579987,11.24989
1124,122.579987/11.24989,Medical Response,122.579987,11.24989
1125,122.579987/11.24989,Medical Response,122.579987,11.24989
1126,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1127,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1128,124.552177/11.33877,Medical Response,124.552177,11.33877
1129,122.888893/11.26843,Medical Response,122.888893,11.26843
1130,119.241386/10.09141,Medical Response,119.241386,10.09141
1131,123.036667/11.38738,Medical Response,123.036667,11.38738
1132,124.552177/11.33877,Medical Response,124.552177,11.33877
1133,122.735077/11.07625,Medical Response,122.735077,11.07625
1134,124.965118/11.4152,Food & Clothes,124.965118,11.4152
1135,122.579987/11.24989,Medical Response,122.579987,11.24989
1136,124.552177/11.33877,Medical Response,124.552177,11.33877
1137,124.552177/11.33877,Medical Response,124.552177,11.33877
1138,124.552177/11.33877,Medical Response,124.552177,11.33877
1139,122.650482/10.84919,Medical Response,122.650482,10.84919
1140,124.552177/11.33877,Medical Response,124.552177,11.33877
1141,124.552177/11.33877,Medical Response,124.552177,11.33877
1142,124.552177/11.33877,Medical Response,124.552177,11.33877
1143,125.149437/10.62223,Medical Response,125.149437,10.62223
1144,124.552177/11.33877,Medical Response,124.552177,11.33877
1145,122.650482/10.84919,Medical Response,122.650482,10.84919
1146,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1147,124.552177/11.33877,Medical Response,124.552177,11.33877
1148,124.552177/11.33877,Medical Response,124.552177,11.33877
1149,122.579987/11.24989,Medical Response,122.579987,11.24989
1150,124.552177/11.33877,Medical Response,124.552177,11.33877
1151,124.552177/11.33877,Medical Response,124.552177,11.33877
1152,124.552177/11.33877,Medical Response,124.552177,11.33877
1153,124.552177/11.33877,Medical Response,124.552177,11.33877
1154,124.552177/11.33877,Medical Response,124.552177,11.33877
1155,124.552177/11.33877,Medical Response,124.552177,11.33877
1156,124.552177/11.33877,Medical Response,124.552177,11.33877
1157,124.552177/11.33877,Medical Response,124.552177,11.33877
1158,124.552177/11.33877,Medical Response,124.552177,11.33877
1159,122.650482/10.84919,Medical Response,122.650482,10.84919
1160,120.989517/14.635671,Food & Clothes,120.989517,14.635671
1161,124.552177/11.33877,Medical Response,124.552177,11.33877
1162,122.650482/10.84919,Medical Response,122.650482,10.84919
1163,122.888893/11.26843,Medical Response,122.888893,11.26843
1164,124.552177/11.33877,Medical Response,124.552177,11.33877
1165,124.552177/11.33877,Medical Response,124.552177,11.33877
1166,124.552177/11.33877,Medical Response,124.552177,11.33877
1167,124.552177/11.33877,Medical Response,124.552177,11.33877
1168,122.579987/11.24989,Medical Response,122.579987,11.24989
1169,124.552177/11.33877,Medical Response,124.552177,11.33877
1170,124.552177/11.33877,Medical Response,124.552177,11.33877
1171,124.552177/11.33877,Medical Response,124.552177,11.33877
1172,122.579987/11.24989,Medical Response,122.579987,11.24989
1173,124.552177/11.33877,Medical Response,124.552177,11.33877
1174,124.552177/11.33877,Medical Response,124.552177,11.33877
1175,124.552177/11.33877,Medical Response,124.552177,11.33877
1176,124.552177/11.33877,Medical Response,124.552177,11.33877
1177,122.650482/10.84919,Medical Response,122.650482,10.84919
1178,124.552177/11.33877,Medical Response,124.552177,11.33877
1179,124.552177/11.33877,Medical Response,124.552177,11.33877
1180,124.552177/11.33877,Medical Response,124.552177,11.33877
1181,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1182,124.552177/11.33877,Medical Response,124.552177,11.33877
1183,122.890266/11.477714,Medical Response,122.890266,11.477714
1184,124.552177/11.33877,Medical Response,124.552177,11.33877
1185,124.552177/11.33877,Medical Response,124.552177,11.33877
1186,124.552177/11.33877,Medical Response,124.552177,11.33877
1187,125.149437/10.62223,Medical Response,125.149437,10.62223
1188,124.552177/11.33877,Medical Response,124.552177,11.33877
1189,124.552177/11.33877,Medical Response,124.552177,11.33877
1190,122.650482/10.84919,Medical Response,122.650482,10.84919
1191,122.650482/10.84919,Medical Response,122.650482,10.84919
1192,124.552177/11.33877,Medical Response,124.552177,11.33877
1193,120.772751/18.004311,Food & Clothes,120.772751,18.004311
1194,124.552177/11.33877,Medical Response,124.552177,11.33877
1195,124.552177/11.33877,Medical Response,124.552177,11.33877
1196,123.944832/10.79067,Food & Clothes,123.944832,10.79067
1197,124.552177/11.33877,Medical Response,124.552177,11.33877
1198,124.552177/11.33877,Medical Response,124.552177,11.33877
1199,124.552177/11.33877,Medical Response,124.552177,11.33877
1200,120.739723/15.35778,Medical Response,120.739723,15.35778
1201,124.552177/11.33877,Medical Response,124.552177,11.33877
1202,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1203,124.552177/11.33877,Medical Response,124.552177,11.33877
1204,125.149437/10.62223,Medical Response,125.149437,10.62223
1205,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1206,124.552177/11.33877,Medical Response,124.552177,11.33877
1207,124.552177/11.33877,Medical Response,124.552177,11.33877
1208,122.650482/10.84919,Medical Response,122.650482,10.84919
1209,124.916222/11.01818,Food & Clothes,124.916222,11.01818
1210,122.650482/10.84919,Medical Response,122.650482,10.84919
1211,124.552177/11.33877,Medical Response,124.552177,11.33877
1212,124.552177/11.33877,Medical Response,124.552177,11.33877
1213,124.552177/11.33877,Medical Response,124.552177,11.33877
1214,123.10968/11.13913,Medical Response,123.10968,11.13913
1215,124.972519/10.33368,Medical Response,124.972519,10.33368
1216,124.552177/11.33877,Medical Response,124.552177,11.33877
1217,122.650482/10.84919,Medical Response,122.650482,10.84919
1218,122.650482/10.84919,Medical Response,122.650482,10.84919
1219,124.552177/11.33877,Medical Response,124.552177,11.33877
1220,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1221,124.552177/11.33877,Medical Response,124.552177,11.33877
1222,124.552177/11.33877,Medical Response,124.552177,11.33877
1223,124.552177/11.33877,Medical Response,124.552177,11.33877
1224,124.552177/11.33877,Medical Response,124.552177,11.33877
1225,124.552177/11.33877,Medical Response,124.552177,11.33877
1226,124.552177/11.33877,Medical Response,124.552177,11.33877
1227,122.650482/10.84919,Medical Response,122.650482,10.84919
1228,119.241386/10.09141,Food & Clothes,119.241386,10.09141
1229,124.552177/11.33877,Medical Response,124.552177,11.33877
1230,123.672142/9.12073,Medical Response,123.672142,9.12073
1231,124.552177/11.33877,Medical Response,124.552177,11.33877
1232,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1233,125.149437/10.62223,Medical Response,125.149437,10.62223
1234,124.552177/11.33877,Medical Response,124.552177,11.33877
1235,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1236,124.552177/11.33877,Medical Response,124.552177,11.33877
1237,123.10968/11.13913,Food & Clothes,123.10968,11.13913
1238,124.552177/11.33877,Medical Response,124.552177,11.33877
1239,124.552177/11.33877,Medical Response,124.552177,11.33877
1240,124.552177/11.33877,Medical Response,124.552177,11.33877
1241,124.552177/11.33877,Medical Response,124.552177,11.33877
1242,124.552177/11.33877,Medical Response,124.552177,11.33877
1243,123.10968/11.13913,Food & Clothes,123.10968,11.13913
1244,124.552177/11.33877,Medical Response,124.552177,11.33877
1245,124.552177/11.33877,Medical Response,124.552177,11.33877
1246,124.552177/11.33877,Medical Response,124.552177,11.33877
1247,124.552177/11.33877,Medical Response,124.552177,11.33877
1248,124.552177/11.33877,Medical Response,124.552177,11.33877
1249,123.10968/11.13913,Medical Response,123.10968,11.13913
1250,124.552177/11.33877,Medical Response,124.552177,11.33877
1251,123.10968/11.13913,Medical Response,123.10968,11.13913
1252,122.579987/11.24989,Medical Response,122.579987,11.24989
1253,122.579987/11.24989,Medical Response,122.579987,11.24989
1254,125.149437/10.62223,Medical Response,125.149437,10.62223
1255,125.149437/10.62223,Medical Response,125.149437,10.62223
1256,124.552177/11.33877,Medical Response,124.552177,11.33877
1257,125.149437/10.62223,Medical Response,125.149437,10.62223
1258,122.851578/10.99136,Food & Clothes,122.851578,10.99136
1259,122.851578/10.99136,Food & Clothes,122.851578,10.99136
1260,125.052963/10.52387,Food & Clothes,125.052963,10.52387
1261,124.552177/11.33877,Medical Response,124.552177,11.33877
1262,123.10968/11.13913,Food & Clothes,123.10968,11.13913
1263,124.552177/11.33877,Medical Response,124.552177,11.33877
1264,124.552177/11.33877,Medical Response,124.552177,11.33877
1265,124.501259/10.86586,Medical Response,124.501259,10.86586
1266,124.552177/11.33877,Medical Response,124.552177,11.33877
1267,125.052963/10.52387,Food & Clothes,125.052963,10.52387
1268,124.552177/11.33877,Medical Response,124.552177,11.33877
1269,124.552177/11.33877,Medical Response,124.552177,11.33877
1270,122.966721/11.21162,Food & Clothes,122.966721,11.21162
1271,124.552177/11.33877,Medical Response,124.552177,11.33877
1272,124.552177/11.33877,Medical Response,124.552177,11.33877
1273,124.552177/11.33877,Medical Response,124.552177,11.33877
1274,124.552177/11.33877,Medical Response,124.552177,11.33877
1275,124.552177/11.33877,Medical Response,124.552177,11.33877
1276,124.552177/11.33877,Medical Response,124.552177,11.33877
1277,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1278,125.149437/10.62223,Medical Response,125.149437,10.62223
1279,125.149437/10.62223,Medical Response,125.149437,10.62223
1280,124.894531/10.35489,Medical Response,124.894531,10.35489
1281,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1282,124.552177/11.33877,Medical Response,124.552177,11.33877
1283,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1284,124.894531/10.35489,Medical Response,124.894531,10.35489
1285,125.149437/10.62223,Medical Response,125.149437,10.62223
1286,125.149437/10.62223,Medical Response,125.149437,10.62223
1287,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1288,124.552177/11.33877,Medical Response,124.552177,11.33877
1289,124.552177/11.33877,Medical Response,124.552177,11.33877
1290,124.552177/11.33877,Medical Response,124.552177,11.33877
1291,124.552177/11.33877,Medical Response,124.552177,11.33877
1292,125.149437/10.62223,Medical Response,125.149437,10.62223
1293,122.966721/11.21162,Food & Clothes,122.966721,11.21162
1294,124.444077/10.62794,Medical Response,124.444077,10.62794
1295,124.552177/11.33877,Medical Response,124.552177,11.33877
1296,125.019707/10.90374,Food & Clothes,125.019707,10.90374
1297,124.894531/10.35489,Food & Clothes,124.894531,10.35489
1298,125.149437/10.62223,Medical Response,125.149437,10.62223
1299,124.552177/11.33877,Medical Response,124.552177,11.33877
1300,125.149437/10.62223,Medical Response,125.149437,10.62223
1301,122.966721/11.21162,Food & Clothes,122.966721,11.21162
1302,124.552177/11.33877,Medical Response,124.552177,11.33877
1303,122.966721/11.21162,Medical Response,122.966721,11.21162
1304,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1305,124.552177/11.33877,Medical Response,124.552177,11.33877
1306,125.149437/10.62223,Medical Response,125.149437,10.62223
1307,125.149437/10.62223,Medical Response,125.149437,10.62223
1308,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1309,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1310,124.552177/11.33877,Medical Response,124.552177,11.33877
1311,124.552177/11.33877,Medical Response,124.552177,11.33877
1312,124.552177/11.33877,Medical Response,124.552177,11.33877
1313,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1314,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1315,124.552177/11.33877,Medical Response,124.552177,11.33877
1316,124.552177/11.33877,Medical Response,124.552177,11.33877
1317,124.552177/11.33877,Medical Response,124.552177,11.33877
1318,124.552177/11.33877,Medical Response,124.552177,11.33877
1319,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1320,124.552177/11.33877,Medical Response,124.552177,11.33877
1321,124.552177/11.33877,Medical Response,124.552177,11.33877
1322,124.552177/11.33877,Medical Response,124.552177,11.33877
1323,124.552177/11.33877,Medical Response,124.552177,11.33877
1324,124.552177/11.33877,Medical Response,124.552177,11.33877
1325,124.552177/11.33877,Medical Response,124.552177,11.33877
1326,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1327,124.552177/11.33877,Medical Response,124.552177,11.33877
1328,124.552177/11.33877,Medical Response,124.552177,11.33877
1329,124.552177/11.33877,Medical Response,124.552177,11.33877
1330,124.552177/11.33877,Medical Response,124.552177,11.33877
1331,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1332,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1333,124.552177/11.33877,Medical Response,124.552177,11.33877
1334,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1335,124.552177/11.33877,Medical Response,124.552177,11.33877
1336,125.149437/10.62223,Medical Response,125.149437,10.62223
1337,124.552177/11.33877,Medical Response,124.552177,11.33877
1338,125.149437/10.62223,Medical Response,125.149437,10.62223
1339,125.013977/11.1346,Medical Response,125.013977,11.1346
1340,122.984718/7.66159,Food & Clothes,122.984718,7.66159
1341,124.552177/11.33877,Medical Response,124.552177,11.33877
1342,124.552177/11.33877,Medical Response,124.552177,11.33877
1343,124.552177/11.33877,Medical Response,124.552177,11.33877
1344,125.149437/10.62223,Medical Response,125.149437,10.62223
1345,125.149437/10.62223,Medical Response,125.149437,10.62223
1346,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1347,125.052963/10.52387,Medical Response,125.052963,10.52387
1348,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1349,124.552177/11.33877,Medical Response,124.552177,11.33877
1350,124.552177/11.33877,Medical Response,124.552177,11.33877
1351,124.552177/11.33877,Medical Response,124.552177,11.33877
1352,124.552177/11.33877,Medical Response,124.552177,11.33877
1353,124.552177/11.33877,Medical Response,124.552177,11.33877
1354,124.552177/11.33877,Medical Response,124.552177,11.33877
1355,124.552177/11.33877,Medical Response,124.552177,11.33877
1356,124.552177/11.33877,Medical Response,124.552177,11.33877
1357,125.149437/10.62223,Medical Response,125.149437,10.62223
1358,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1359,125.149437/10.62223,Medical Response,125.149437,10.62223
1360,125.149437/10.62223,Medical Response,125.149437,10.62223
1361,125.052963/10.52387,Medical Response,125.052963,10.52387
1362,124.552177/11.33877,Medical Response,124.552177,11.33877
1363,124.552177/11.33877,Medical Response,124.552177,11.33877
1364,125.149437/10.62223,Medical Response,125.149437,10.62223
1365,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1366,124.552177/11.33877,Medical Response,124.552177,11.33877
1367,124.552177/11.33877,Medical Response,124.552177,11.33877
1368,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1369,125.149437/10.62223,Medical Response,125.149437,10.62223
1370,124.552177/11.33877,Medical Response,124.552177,11.33877
1371,125.47921/12.09032,Medical Response,125.47921,12.09032
1372,124.552177/11.33877,Medical Response,124.552177,11.33877
1373,125.149437/10.62223,Medical Response,125.149437,10.62223
1374,124.552177/11.33877,Medical Response,124.552177,11.33877
1375,125.149437/10.62223,Medical Response,125.149437,10.62223
1376,124.552177/11.33877,Medical Response,124.552177,11.33877
1377,125.149437/10.62223,Medical Response,125.149437,10.62223
1378,124.552177/11.33877,Medical Response,124.552177,11.33877
1379,124.552177/11.33877,Medical Response,124.552177,11.33877
1380,125.149437/10.62223,Medical Response,125.149437,10.62223
1381,124.552177/11.33877,Medical Response,124.552177,11.33877
1382,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1383,121.080147/14.93031,Medical Response,121.080147,14.93031
1384,124.894531/10.35489,Medical Response,124.894531,10.35489
1385,124.552177/11.33877,Medical Response,124.552177,11.33877
1386,124.552177/11.33877,Medical Response,124.552177,11.33877
1387,124.552177/11.33877,Medical Response,124.552177,11.33877
1388,124.552177/11.33877,Medical Response,124.552177,11.33877
1389,124.552177/11.33877,Medical Response,124.552177,11.33877
1390,124.552177/11.33877,Medical Response,124.552177,11.33877
1391,125.149437/10.62223,Medical Response,125.149437,10.62223
1392,124.552177/11.33877,Medical Response,124.552177,11.33877
1393,124.552177/11.33877,Medical Response,124.552177,11.33877
1394,125.149437/10.62223,Medical Response,125.149437,10.62223
1395,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1396,125.149437/10.62223,Medical Response,125.149437,10.62223
1397,124.831947/11.69361,Medical Response,124.831947,11.69361
1398,120.989517/14.635671,Medical Response,120.989517,14.635671
1399,124.552177/11.33877,Medical Response,124.552177,11.33877
1400,124.552177/11.33877,Medical Response,124.552177,11.33877
1401,124.552177/11.33877,Medical Response,124.552177,11.33877
1402,124.831947/11.69361,Food & Clothes,124.831947,11.69361
1403,124.552177/11.33877,Medical Response,124.552177,11.33877
1404,124.831947/11.69361,Medical Response,124.831947,11.69361
1405,123.549568/8.21537,Medical Response,123.549568,8.21537
1406,124.552177/11.33877,Medical Response,124.552177,11.33877
1407,124.518044/11.47454,Medical Response,124.518044,11.47454
1408,124.552177/11.33877,Medical Response,124.552177,11.33877
1409,124.552177/11.33877,Medical Response,124.552177,11.33877
1410,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1411,120.489349/17.560419,Food & Clothes,120.489349,17.560419
1412,125.030884/11.08107,Food & Clothes,125.030884,11.08107
1413,122.650482/10.84919,Medical Response,122.650482,10.84919
1414,124.552177/11.33877,Medical Response,124.552177,11.33877
1415,125.149437/10.62223,Medical Response,125.149437,10.62223
1416,124.552177/11.33877,Medical Response,124.552177,11.33877
1417,125.149437/10.62223,Medical Response,125.149437,10.62223
1418,121.2938/14.19707,Medical Response,121.2938,14.19707
1419,121.2938/14.19707,Medical Response,121.2938,14.19707
1420,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1421,123.649437/11.09056,Medical Response,123.649437,11.09056
1422,123.900108/12.19128,Medical Response,123.900108,12.19128
1423,125.149437/10.62223,Medical Response,125.149437,10.62223
1424,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1425,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1426,125.149437/10.62223,Medical Response,125.149437,10.62223
1427,125.149437/10.62223,Medical Response,125.149437,10.62223
1428,125.149437/10.62223,Medical Response,125.149437,10.62223
1429,125.149437/10.62223,Medical Response,125.149437,10.62223
1430,124.894531/10.35489,Medical Response,124.894531,10.35489
1431,125.149437/10.62223,Medical Response,125.149437,10.62223
1432,124.552177/11.33877,Medical Response,124.552177,11.33877
1433,124.552177/11.33877,Medical Response,124.552177,11.33877
1434,124.444077/10.62794,Medical Response,124.444077,10.62794
1435,124.552177/11.33877,Medical Response,124.552177,11.33877
1436,124.552177/11.33877,Medical Response,124.552177,11.33877
1437,125.149437/10.62223,Medical Response,125.149437,10.62223
1438,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1439,124.552177/11.33877,Medical Response,124.552177,11.33877
1440,125.149437/10.62223,Medical Response,125.149437,10.62223
1441,125.149437/10.62223,Medical Response,125.149437,10.62223
1442,124.552177/11.33877,Medical Response,124.552177,11.33877
1443,124.552177/11.33877,Medical Response,124.552177,11.33877
1444,124.552177/11.33877,Medical Response,124.552177,11.33877
1445,125.149437/10.62223,Medical Response,125.149437,10.62223
1446,124.552177/11.33877,Food & Clothes,124.552177,11.33877
1447,124.552177/11.33877,Medical Response,124.552177,11.33877
1448,125.149437/10.62223,Medical Response,125.149437,10.62223
1449,125.149437/10.62223,Medical Response,125.149437,10.62223
1450,125.149437/10.62223,Medical Response,125.149437,10.62223
1451,124.552177/11.33877,Medical Response,124.552177,11.33877
1452,125.149437/10.62223,Medical Response,125.149437,10.62223
1453,124.552177/11.33877,Medical Response,124.552177,11.33877
1454,124.552177/11.33877,Medical Response,124.552177,11.33877
1455,124.552177/11.33877,Medical Response,124.552177,11.33877
1456,125.149437/10.62223,Medical Response,125.149437,10.62223
1457,125.149437/10.62223,Medical Response,125.149437,10.62223
1458,125.149437/10.62223,Medical Response,125.149437,10.62223
1459,124.552177/11.33877,Medical Response,124.552177,11.33877
1460,124.552177/11.33877,Medical Response,124.552177,11.33877
1461,125.149437/10.62223,Medical Response,125.149437,10.62223
1462,124.552177/11.33877,Medical Response,124.552177,11.33877
1463,124.552177/11.33877,Medical Response,124.552177,11.33877
1464,125.149437/10.62223,Medical Response,125.149437,10.62223
